state,transaction_year,quater,districts,transaction_count,transaction_amount
tamil-nadu,2021,2,erode,3273510,6223483781
tamil-nadu,2021,2,Chennai,31694305,54282023023
tamil-nadu,2021,2,Coimbatore,5338666,9441179350
tamil-nadu,2021,2,Salem,2808515,5258089983
tamil-nadu,2021,2,Krishnagiri,1275081,2006220732
tamil-nadu,2021,2,Krishnagiri,1053379,1591448500
tamil-nadu,2021,2,Kanchipuram,1016568,1222850945
tamil-nadu,2021,2,Madurai,998470,1956382557
tamil-nadu,2021,2,Kanchipuram,976163,1399029791
tamil-nadu,2021,2,Erode,968778,1829285602
tamil-nadu,2021,2,Coimbatore,882662,1597137037
tamil-nadu,2021,1,chennai,39623781,67401706553
tamil-nadu,2021,1,coimbatore,13630124,22657497372
tamil-nadu,2021,1,chengalpattu,11689531,15537387200
tamil-nadu,2021,1,thiruvallur,11085004,18895161862
tamil-nadu,2021,1,kancheepuram,7239244,10815729803
tamil-nadu,2021,1,salem,5675889,12397067358
tamil-nadu,2021,1,krishnagiri,5202492,9440763059
tamil-nadu,2021,1,tiruppur,4975985,9855808601
tamil-nadu,2021,1,madurai,3516926,7776155489
tamil-nadu,2021,1,erode,3015359,6105816825
tamil-nadu,2021,1,Chennai,25512152,44939868773
tamil-nadu,2021,1,Coimbatore,4542090,8296801383
tamil-nadu,2021,1,Salem,2318051,4686183219
tamil-nadu,2021,1,Krishnagiri,1238103,1900317478
tamil-nadu,2021,1,Kanchipuram,1135840,1360867199
tamil-nadu,2021,1,Kanchipuram,1095476,1466611475
tamil-nadu,2021,1,Krishnagiri,1072079,1586170319
tamil-nadu,2021,1,Kanchipuram,854299,1006535205
tamil-nadu,2021,1,Madurai,851451,1833415849
tamil-nadu,2021,1,Chennai,831771,1034683333
tamil-nadu,2023,2,chennai,58067196,79752773295
tamil-nadu,2023,2,chengalpattu,51706890,61412309875
tamil-nadu,2023,2,thiruvallur,48176846,68546759350
tamil-nadu,2023,2,coimbatore,41794917,55641017773
tamil-nadu,2023,2,kancheepuram,30960455,38377770025
tamil-nadu,2023,2,krishnagiri,30480238,48954116395
tamil-nadu,2023,2,tiruppur,25315335,34462188247
tamil-nadu,2023,2,salem,20677006,38483559669
tamil-nadu,2023,2,madurai,13702781,26681647309
tamil-nadu,2023,2,dharmapuri,12289754,23737079024
tamil-nadu,2023,2,Krishnagiri,6139659,9025310633
tamil-nadu,2023,2,Kanchipuram,5065253,5552355051
tamil-nadu,2023,2,Krishnagiri,4957562,6554354550
tamil-nadu,2023,2,Kanchipuram,4924983,4818308363
tamil-nadu,2023,2,Coimbatore,4655491,6490827667
tamil-nadu,2023,2,Kanchipuram,4630727,5547283433
tamil-nadu,2023,2,Kanchipuram,3915379,4179829412
tamil-nadu,2023,2,Kanchipuram,3621977,3872598311
tamil-nadu,2023,2,Chennai,3418699,3882147322
tamil-nadu,2023,2,Kanchipuram,3048961,3955845706
tamil-nadu,2023,1,chennai,54082635,74022904169
tamil-nadu,2023,1,chengalpattu,47785112,56466433731
tamil-nadu,2023,1,thiruvallur,44534386,63977916519
tamil-nadu,2023,1,coimbatore,39368101,51615824209
tamil-nadu,2023,1,kancheepuram,28434059,35659195700
tamil-nadu,2023,1,krishnagiri,27060721,42985634120
tamil-nadu,2023,1,tiruppur,23102273,31612220617
tamil-nadu,2023,1,salem,19000542,35440342871
tamil-nadu,2023,1,madurai,12890979,24763626170
tamil-nadu,2023,1,dharmapuri,11334419,21758757618
tamil-nadu,2023,1,Krishnagiri,5561184,8063057016
tamil-nadu,2023,1,Kanchipuram,4538625,4883621061
tamil-nadu,2023,1,Krishnagiri,4452906,5794309299
tamil-nadu,2023,1,Kanchipuram,4421906,4386803579
tamil-nadu,2023,1,Kanchipuram,4280174,5211727131
tamil-nadu,2023,1,Coimbatore,4234982,5928541586
tamil-nadu,2023,1,Kanchipuram,3616240,3835790436
tamil-nadu,2023,1,Kanchipuram,3203699,3418522421
tamil-nadu,2023,1,Chennai,3158550,3522636799
tamil-nadu,2023,1,Kanchipuram,2853819,3714497465
tamil-nadu,2020,3,chennai,17354210,39868873382
tamil-nadu,2020,3,coimbatore,6742559,13861133095
tamil-nadu,2020,3,thiruvallur,5496010,10295422113
tamil-nadu,2020,3,chengalpattu,5205491,7909757202
tamil-nadu,2020,3,kancheepuram,3333347,5572087481
tamil-nadu,2020,3,salem,3016579,6990924402
tamil-nadu,2020,3,krishnagiri,2701216,4989224721
tamil-nadu,2020,3,tiruppur,2654998,5542739051
tamil-nadu,2020,3,madurai,2157858,4867134340
tamil-nadu,2020,3,erode,1662818,3580607369
tamil-nadu,2020,3,Chennai,11269288,28801727694
tamil-nadu,2020,3,Coimbatore,2261155,6118709429
tamil-nadu,2020,3,Salem,1015825,2794983705
tamil-nadu,2020,3,Krishnagiri,598811,1002653791
tamil-nadu,2020,3,Kanchipuram,514489,768349593.2
tamil-nadu,2020,3,Krishnagiri,512840,818669317.6
tamil-nadu,2020,3,Madurai,453384,1223732991
tamil-nadu,2020,3,Coimbatore,448547,1009083629
tamil-nadu,2020,3,Kanchipuram,446062,630267409.1
tamil-nadu,2020,3,Erode,397031,1113899382
tamil-nadu,2020,4,chennai,24172148,46230345977
tamil-nadu,2020,4,coimbatore,10473572,18723397961
tamil-nadu,2020,4,thiruvallur,10184454,17303936393
tamil-nadu,2020,4,chengalpattu,10168033,13669246948
tamil-nadu,2020,4,kancheepuram,6509711,9795433898
tamil-nadu,2020,4,krishnagiri,5011992,9044884706
tamil-nadu,2020,4,salem,4407759,9865912488
tamil-nadu,2020,4,tiruppur,4364806,8662796447
tamil-nadu,2020,4,madurai,3222620,7010358411
tamil-nadu,2020,4,erode,2534766,5126731992
tamil-nadu,2020,4,Chennai,11690163,26114457257
tamil-nadu,2020,4,Coimbatore,2424429,5568050172
tamil-nadu,2020,4,Salem,1174582,2889128961
tamil-nadu,2020,4,Krishnagiri,1165466,1845088385
tamil-nadu,2020,4,Krishnagiri,1017235,1521953929
tamil-nadu,2020,4,Kanchipuram,992411,1308127036
tamil-nadu,2020,4,Kanchipuram,940801,1155605481
tamil-nadu,2020,4,Coimbatore,761944,1627583746
tamil-nadu,2020,4,Kanchipuram,739273,1109853352
tamil-nadu,2020,4,Chennai,710121,904201988.7
tamil-nadu,2020,2,chennai,12611208,29147317645
tamil-nadu,2020,2,coimbatore,4598586,9331489603
tamil-nadu,2020,2,chengalpattu,3911793,5672393785
tamil-nadu,2020,2,thiruvallur,3872452,6511946064
tamil-nadu,2020,2,kancheepuram,2203060,3393883768
tamil-nadu,2020,2,salem,1996687,3860454262
tamil-nadu,2020,2,krishnagiri,1815882,2926042853
tamil-nadu,2020,2,tiruppur,1672101,2911511484
tamil-nadu,2020,2,madurai,1479517,2674909378
tamil-nadu,2020,2,tiruchirappalli,1239752,2259353198
tamil-nadu,2020,2,Chennai,8641869,22394007818
tamil-nadu,2020,2,Coimbatore,1711806,4858715193
tamil-nadu,2020,2,Salem,436554,1192597689
tamil-nadu,2020,2,Kanchipuram,366181,539808099.6
tamil-nadu,2020,2,Krishnagiri,344887,536735274.3
tamil-nadu,2020,2,Kanchipuram,318150,410033288
tamil-nadu,2020,2,Krishnagiri,311070,526135656.2
tamil-nadu,2020,2,Kanchipuram,290595,360451206.5
tamil-nadu,2020,2,Kanchipuram,255659,328797416.6
tamil-nadu,2020,2,Coimbatore,248113,458699601.4
tamil-nadu,2020,1,chennai,21747309,40923609646
tamil-nadu,2020,1,chengalpattu,8891884,10378205349
tamil-nadu,2020,1,coimbatore,6238270,11125605562
tamil-nadu,2020,1,thiruvallur,5190597,8255497495
tamil-nadu,2020,1,kancheepuram,3618880,5144042351
tamil-nadu,2020,1,tiruppur,1918620,3829323477
tamil-nadu,2020,1,salem,1816883,3938965855
tamil-nadu,2020,1,krishnagiri,1806032,3381602584
tamil-nadu,2020,1,madurai,1334450,2667507197
tamil-nadu,2020,1,vellore,1236004,1793602013
tamil-nadu,2020,1,Chennai,14352747,29310364583
tamil-nadu,2020,1,Coimbatore,2111071,5210013493
tamil-nadu,2020,1,Kanchipuram,1064670,1128163381
tamil-nadu,2020,1,Kanchipuram,924315,997907165.9
tamil-nadu,2020,1,Kanchipuram,718114,787939417.5
tamil-nadu,2020,1,Kanchipuram,658195,858538448.1
tamil-nadu,2020,1,Kanchipuram,549025,641642642.5
tamil-nadu,2020,1,Chennai,521888,643566422.7
tamil-nadu,2020,1,Kanchipuram,519858,594897331.1
tamil-nadu,2020,1,Salem,464201,1203247532
tamil-nadu,2022,3,chengalpattu,78987490,1.0608E+11
tamil-nadu,2022,3,coimbatore,43610373,63815834930
tamil-nadu,2022,3,chennai,42908667,65344650468
tamil-nadu,2022,3,salem,31403065,50435972372
tamil-nadu,2022,3,thiruvallur,25690184,40124901027
tamil-nadu,2022,3,madurai,18854500,34963057318
tamil-nadu,2022,3,tiruppur,17847117,25599159009
tamil-nadu,2022,3,kancheepuram,16476680,22598905114
tamil-nadu,2022,3,krishnagiri,14932340,25680854033
tamil-nadu,2022,3,erode,9576460,15897874507
tamil-nadu,2022,3,Kanchipuram,54651373,74718053577
tamil-nadu,2022,3,Salem,20259438,28349190741
tamil-nadu,2022,3,Coimbatore,19099879,27635618532
tamil-nadu,2022,3,Madurai,11979830,20707246455
tamil-nadu,2022,3,Chennai,10598330,17101667469
tamil-nadu,2022,3,Coimbatore,5887176,8047928132
tamil-nadu,2022,3,Krishnagiri,3057691,4763463314
tamil-nadu,2022,3,Krishnagiri,2820375,4082712918
tamil-nadu,2022,3,Tiruchirappalli,2684155,4773527511
tamil-nadu,2022,3,Coimbatore,2642228,4984058676
tamil-nadu,2022,4,chengalpattu,109159290,1.4385E+11
tamil-nadu,2022,4,coimbatore,40259816,56926594390
tamil-nadu,2022,4,chennai,36087169,52708969518
tamil-nadu,2022,4,salem,33193962,52189264731
tamil-nadu,2022,4,thiruvallur,27335584,41018657465
tamil-nadu,2022,4,madurai,21930141,39075713284
tamil-nadu,2022,4,tiruppur,20078625,27993817373
tamil-nadu,2022,4,kancheepuram,17540782,22979273761
tamil-nadu,2022,4,krishnagiri,16419186,27528800881
tamil-nadu,2022,4,tiruchirappalli,10348183,18674871634
tamil-nadu,2022,4,Kanchipuram,82889654,1.11402E+11
tamil-nadu,2022,4,Salem,21699572,29929367291
tamil-nadu,2022,4,Coimbatore,15769128,23052180926
tamil-nadu,2022,4,Madurai,14703058,24536471052
tamil-nadu,2022,4,Coimbatore,7786748,10467948070
tamil-nadu,2022,4,Tiruchirappalli,3757206,6386260127
tamil-nadu,2022,4,Chennai,3486481,5357295836
tamil-nadu,2022,4,Krishnagiri,3336387,5059804049
tamil-nadu,2022,4,Krishnagiri,3113919,4467613783
tamil-nadu,2022,4,Kanchipuram,2788086,2868136486
tamil-nadu,2022,2,chennai,105344784,1.54665E+11
tamil-nadu,2022,2,coimbatore,36695888,59260276493
tamil-nadu,2022,2,thiruvallur,25490825,40588215772
tamil-nadu,2022,2,chengalpattu,25456618,33118244167
tamil-nadu,2022,2,salem,16106627,30338068695
tamil-nadu,2022,2,kancheepuram,15868496,22731542492
tamil-nadu,2022,2,tiruppur,15482000,23838727353
tamil-nadu,2022,2,krishnagiri,13942838,24721054680
tamil-nadu,2022,2,madurai,8320838,17264493942
tamil-nadu,2022,2,erode,8037374,14313011584
tamil-nadu,2022,2,Chennai,75241472,1.08939E+11
tamil-nadu,2022,2,Coimbatore,14629361,27251696999
tamil-nadu,2022,2,Salem,6530959,10644716245
tamil-nadu,2022,2,Krishnagiri,2964991,4720223119
tamil-nadu,2022,2,Krishnagiri,2492364,3589177495
tamil-nadu,2022,2,Coimbatore,2484283,4129162576
tamil-nadu,2022,2,Kanchipuram,2411211,2767735011
tamil-nadu,2022,2,Erode,2356156,4040419802
tamil-nadu,2022,2,Kanchipuram,2286488,3032455838
tamil-nadu,2022,2,Coimbatore,2193353,3271923943
tamil-nadu,2022,1,chennai,87458453,1.35444E+11
tamil-nadu,2022,1,coimbatore,30679187,51963955887
tamil-nadu,2022,1,thiruvallur,21243322,35412374869
tamil-nadu,2022,1,chengalpattu,19802491,27209616573
tamil-nadu,2022,1,salem,13278693,26325325606
tamil-nadu,2022,1,kancheepuram,13219354,19642924523
tamil-nadu,2022,1,tiruppur,12755181,20994558968
tamil-nadu,2022,1,krishnagiri,11729353,20650466209
tamil-nadu,2022,1,madurai,7084562,15309320990
tamil-nadu,2022,1,erode,6860000,12788323701
tamil-nadu,2022,1,Chennai,62446149,95888452780
tamil-nadu,2022,1,Coimbatore,12588968,24436130479
tamil-nadu,2022,1,Salem,5321118,9190335219
tamil-nadu,2022,1,Krishnagiri,2529796,3995922448
tamil-nadu,2022,1,Krishnagiri,2133935,3120121471
tamil-nadu,2022,1,Coimbatore,2060478,3585502916
tamil-nadu,2022,1,Kanchipuram,2034034,2412500027
tamil-nadu,2022,1,Erode,1982168,3629711419
tamil-nadu,2022,1,Coimbatore,1862567,3056211720
tamil-nadu,2022,1,Kanchipuram,1849606,2551967667
tamil-nadu,2019,3,chennai,11333032,23024193806
tamil-nadu,2019,3,chengalpattu,5765425,7255276541
tamil-nadu,2019,3,coimbatore,4303835,9457627886
tamil-nadu,2019,3,thiruvallur,3497534,5790229761
tamil-nadu,2019,3,kancheepuram,2374121,3749463856
tamil-nadu,2019,3,tiruppur,1583318,3459384834
tamil-nadu,2019,3,salem,1348219,3089948772
tamil-nadu,2019,3,tiruchirappalli,1028271,2283457399
tamil-nadu,2019,3,madurai,1004838,2163231650
tamil-nadu,2019,3,krishnagiri,906439,1897364249
tamil-nadu,2019,3,Chennai,6406756,14709936635
tamil-nadu,2019,3,Coimbatore,1998001,5484926978
tamil-nadu,2019,3,Kanchipuram,722934,796879009.6
tamil-nadu,2019,3,Kanchipuram,649021,734602492.2
tamil-nadu,2019,3,Salem,512223,1307747080
tamil-nadu,2019,3,Coimbatore,510742,1301324485
tamil-nadu,2019,3,Kanchipuram,451652,552719273.3
tamil-nadu,2019,3,Kanchipuram,422801,601833751.4
tamil-nadu,2019,3,Tiruchirappalli,373860,917332900.2
tamil-nadu,2019,3,Kanchipuram,335042,449183531.5
tamil-nadu,2019,4,chennai,16437269,31810645818
tamil-nadu,2019,4,chengalpattu,7809082,9083457171
tamil-nadu,2019,4,coimbatore,5937176,11949970483
tamil-nadu,2019,4,thiruvallur,4441180,7308502938
tamil-nadu,2019,4,kancheepuram,3134851,4643283493
tamil-nadu,2019,4,tiruppur,2020118,4339514037
tamil-nadu,2019,4,salem,1754893,3897469229
tamil-nadu,2019,4,tiruchirappalli,1364259,2850823023
tamil-nadu,2019,4,madurai,1315576,2775348044
tamil-nadu,2019,4,krishnagiri,1302647,2599923579
tamil-nadu,2019,4,Chennai,10008230,21375916667
tamil-nadu,2019,4,Coimbatore,2511187,6450498209
tamil-nadu,2019,4,Kanchipuram,949727,977965752.8
tamil-nadu,2019,4,Kanchipuram,866888,899930959.1
tamil-nadu,2019,4,Coimbatore,652932,1545981090
tamil-nadu,2019,4,Kanchipuram,635201,702860307.7
tamil-nadu,2019,4,Salem,615141,1454784543
tamil-nadu,2019,4,Kanchipuram,569544,745066620.6
tamil-nadu,2019,4,Tiruchirappalli,477841,1090800191
tamil-nadu,2019,4,Kanchipuram,465289,564372575
tamil-nadu,2019,2,chennai,10577435,20366477248
tamil-nadu,2019,2,chengalpattu,3719692,5655296089
tamil-nadu,2019,2,coimbatore,3191687,7063644440
tamil-nadu,2019,2,thiruvallur,2486358,4674408138
tamil-nadu,2019,2,kancheepuram,1656532,2936409444
tamil-nadu,2019,2,tiruppur,1179119,2631888253
tamil-nadu,2019,2,salem,1018100,2340941776
tamil-nadu,2019,2,tiruchirappalli,776306,1748258486
tamil-nadu,2019,2,madurai,741073,1703311128
tamil-nadu,2019,2,krishnagiri,663016,1504554590
tamil-nadu,2019,2,Chennai,6992850,13700604318
tamil-nadu,2019,2,Coimbatore,1739607,4031103255
tamil-nadu,2019,2,Kanchipuram,445866,585669742.3
tamil-nadu,2019,2,Kanchipuram,434002,596518369.4
tamil-nadu,2019,2,Coimbatore,422511,937053319.1
tamil-nadu,2019,2,Salem,412809,917369003.9
tamil-nadu,2019,2,Kanchipuram,302921,491600273.5
tamil-nadu,2019,2,Tiruchirappalli,301929,661158989.3
tamil-nadu,2019,2,Kanchipuram,298156,436263623.9
tamil-nadu,2019,2,Erode,273109,600958887.7
tamil-nadu,2019,1,chennai,11642449,18810971715
tamil-nadu,2019,1,chengalpattu,3285713,4918695631
tamil-nadu,2019,1,coimbatore,2709665,5072064994
tamil-nadu,2019,1,thiruvallur,2305713,3957616692
tamil-nadu,2019,1,kancheepuram,1732340,2735468905
tamil-nadu,2019,1,tiruppur,1078231,2186722074
tamil-nadu,2019,1,salem,949562,1916555035
tamil-nadu,2019,1,krishnagiri,848874,1549327562
tamil-nadu,2019,1,tiruchirappalli,739515,1460934060
tamil-nadu,2019,1,madurai,662080,1386372055
tamil-nadu,2019,1,Chennai,8217185,12799152324
tamil-nadu,2019,1,Coimbatore,1337996,2370445180
tamil-nadu,2019,1,Kanchipuram,385521,514070417.8
tamil-nadu,2019,1,Kanchipuram,379501,519174547.9
tamil-nadu,2019,1,Salem,344088,591547623
tamil-nadu,2019,1,Coimbatore,321373,579706051.1
tamil-nadu,2019,1,Krishnagiri,285441,468046147.2
tamil-nadu,2019,1,Kanchipuram,282825,345351598.7
tamil-nadu,2019,1,Kanchipuram,264329,377930074.6
tamil-nadu,2019,1,Tiruchirappalli,255536,449790726.3
odisha,2018,3,khordha,5333443,4389717267
odisha,2018,3,baleshwar,3746440,2480538495
odisha,2018,3,cuttack,3025622,2048374280
odisha,2018,3,jajapur,1897103,1217205291
odisha,2018,3,ganjam,1634313,1488758261
odisha,2018,3,dhenkanal,1546536,893325822.9
odisha,2018,3,puri,1434318,948651181.6
odisha,2018,3,bhadrak,1431437,1105939241
odisha,2018,3,kendujhar,1247010,1007991208
odisha,2018,3,nayagarh,1140437,672431075.2
odisha,2018,3,Baleswar,816844,516289574.8
odisha,2018,3,Khorda,457211,321251847.8
odisha,2018,3,Baleswar,409444,218844282.3
odisha,2018,3,Khorda,321104,232120514.3
odisha,2018,3,Dhenkanal,300325,139907939.6
odisha,2018,3,Baleswar,298872,198489441.8
odisha,2018,3,Khorda,289296,323641107.6
odisha,2018,3,Khorda,284934,232739503.8
odisha,2018,3,Puri,277130,153094929.2
odisha,2018,3,Khorda,276346,169406378.9
odisha,2018,4,khordha,4036038,4756776454
odisha,2018,4,baleshwar,1996845,1819634444
odisha,2018,4,cuttack,1823683,1900469800
odisha,2018,4,ganjam,1402146,1733900622
odisha,2018,4,jajapur,1228698,1110622397
odisha,2018,4,puri,1076748,919852799.5
odisha,2018,4,bhadrak,1048520,1040836292
odisha,2018,4,kendujhar,774382,951193274.9
odisha,2018,4,dhenkanal,736715,606485615.3
odisha,2018,4,jagatsinghapur,729403,588561101.6
odisha,2018,4,Baleswar,363976,325353686.7
odisha,2018,4,Khorda,307567,294968045.5
odisha,2018,4,Khorda,274902,443216095.6
odisha,2018,4,Khorda,266913,296395803.5
odisha,2018,4,Khorda,238813,234203080.3
odisha,2018,4,Khorda,201127,239549299.9
odisha,2018,4,Khorda,192247,205446399.6
odisha,2018,4,Khorda,189326,241760827.8
odisha,2018,4,Jajapur,187512,172665571.9
odisha,2018,4,Khorda,166553,214521048.9
odisha,2018,2,khordha,1344202,1738879067
odisha,2018,2,baleshwar,711772,628176565.9
odisha,2018,2,cuttack,703794,703532192.7
odisha,2018,2,ganjam,516556,659317553.1
odisha,2018,2,jajapur,516443,374915596.4
odisha,2018,2,bhadrak,401149,370601551.2
odisha,2018,2,puri,399081,317753882.2
odisha,2018,2,kendujhar,354756,396095823
odisha,2018,2,jagatsinghapur,352035,213321220.3
odisha,2018,2,mayurbhanj,309322,308804358.7
odisha,2018,2,Khorda,122383,184281055.8
odisha,2018,2,Jagatsinghapur,110844,53620979.44
odisha,2018,2,Baleswar,105934,115991952.2
odisha,2018,2,Khorda,97982,102464724.1
odisha,2018,2,Khorda,88179,115342231.5
odisha,2018,2,Khorda,68665,75947203.26
odisha,2018,2,Khorda,67639,88205190.58
odisha,2018,2,Jajapur,60661,69559247.11
odisha,2018,2,Khorda,56374,83027980.01
odisha,2018,2,Khorda,56337,96893822.49
odisha,2018,1,khordha,1013916,1064565482
odisha,2018,1,cuttack,487588,391394151.6
odisha,2018,1,baleshwar,469068,306223509.1
odisha,2018,1,ganjam,399549,379358026.2
odisha,2018,1,jajapur,362382,204373666.3
odisha,2018,1,bhadrak,279644,187375014.3
odisha,2018,1,puri,279071,173702320.3
odisha,2018,1,kendujhar,259941,196242627.6
odisha,2018,1,jagatsinghapur,226525,119770991.4
odisha,2018,1,mayurbhanj,208105,151786389.2
odisha,2018,1,Khorda,97309,111612981.6
odisha,2018,1,Jagatsinghapur,74247,32347335.51
odisha,2018,1,Khorda,73233,76644072.38
odisha,2018,1,Khorda,66712,61661602.8
odisha,2018,1,Baleswar,65852,59914133.23
odisha,2018,1,Khorda,49618,57059620.14
odisha,2018,1,Khorda,49207,46085793.24
odisha,2018,1,Jajapur,45268,37683720.14
odisha,2018,1,Khorda,44145,48530515.61
odisha,2018,1,Jajapur,41768,36276895.81
odisha,2021,3,khordha,71647985,1.08452E+11
odisha,2021,3,cuttack,13016632,21926611696
odisha,2021,3,ganjam,9758386,20245873715
odisha,2021,3,jajapur,7272580,11904523018
odisha,2021,3,baleshwar,6888676,12434308111
odisha,2021,3,puri,6111015,9865814429
odisha,2021,3,sundargarh,5579434,10009710570
odisha,2021,3,kendujhar,4942596,9669648441
odisha,2021,3,bhadrak,4514522,7770426087
odisha,2021,3,anugul,4298974,8427870408
odisha,2021,3,Khorda,41875475,65849220632
odisha,2021,3,Khorda,2281411,2678191883
odisha,2021,3,Khorda,1985995,3198103434
odisha,2021,3,Cuttack,1851250,3417325646
odisha,2021,3,Khorda,1617739,2644578338
odisha,2021,3,Khorda,1611128,1988765866
